movie_id,rating,votes
113664,6.0,505
113665,8.6,21
113667,4.8,213
113669,5.1,96
113670,7.7,31682
113672,6.9,448
113673,6.6,43
113674,5.2,1659
113675,4.9,204
113677,7.5,16170
113682,5.5,4095
113684,7.9,103
113685,6.8,16
113686,7.1,31
113690,6.1,14497
113691,6.5,5444
113692,7.2,78
113694,6.4,19
113695,6.7,47
113696,7.7,12
113697,6.4,47
113700,6.0,7
113702,4.7,19
113703,8.0,6984
113707,5.7,14
113709,7.2,32
113711,4.4,133
113712,5.0,8
113715,7.6,17
113716,5.8,22
113718,6.9,2928
113719,4.3,422
113720,6.9,5723
113721,4.0,76
113722,5.7,13
113723,5.2,17
113724,6.5,72
113725,7.5,4806
113729,5.4,6059
113730,6.3,266
113731,7.0,558
113732,4.8,695
113734,7.1,187
113737,5.5,1841
113744,7.9,10
113745,6.0,52
113747,5.6,36
113748,5.1,1161
113749,7.1,114890
113755,5.2,8606
113756,5.8,312
113757,5.8,1208
113758,6.4,125
113759,7.7,39
113760,6.9,56
113761,6.1,16
113762,4.3,8275
113763,6.3,97
113765,5.1,12
113766,7.0,13
113767,7.0,635
113770,5.1,16
113771,6.4,15
113772,5.4,17
113773,6.6,92
113774,7.1,1278
113776,5.3,281
113780,5.1,8
113781,7.8,36
113783,4.9,177
113788,5.7,78
113790,6.2,91
113791,6.1,216
113794,4.6,17
113797,7.8,6
113799,7.6,15209
113801,7.5,18
113804,4.5,15
113805,8.7,19
113806,4.2,37
113807,5.3,19
113808,5.4,3064
113809,6.2,30
113810,6.3,62
113811,8.6,56
113812,3.9,88
113814,6.1,63
113816,3.2,295
113817,3.5,92
113818,7.0,34
113819,7.0,37579
113820,5.2,24960
113822,5.2,94
113823,7.5,27
113824,7.9,49716
113825,7.1,147
113827,5.1,166
113828,7.4,3557
113834,7.3,299
113835,5.9,602
113836,5.9,13
113839,5.8,164
113840,7.8,147
113841,6.0,194
113842,7.7,31
113843,4.8,343
113845,5.7,38417
113847,7.9,22
113849,6.2,2173
113850,6.2,222
113851,5.7,3446
113852,6.6,17
113855,5.8,100492
113857,5.7,203
113858,4.8,2125
113862,7.3,35161
113865,5.1,179
113867,6.8,17
113868,6.4,9
113870,7.3,26287
113872,6.6,70
113874,6.7,55
113875,6.0,199
113878,7.0,463
113879,6.2,30
113881,3.4,296
113883,7.7,10
113885,2.0,9
113896,7.3,3668
113903,6.2,9
113904,6.8,24
113909,6.6,481
113910,8.4,7
113912,6.7,17
113913,5.5,547
113918,7.0,1687
113922,7.5,1317
113923,7.4,16
113925,6.5,64
113926,3.3,1407
113927,7.1,60
113928,6.1,433
113930,5.1,221
113932,6.1,1658
113933,4.7,118
113936,5.8,5402
113937,7.0,169
113939,6.4,1901
113940,7.2,55
113941,6.0,128
113942,6.3,30
113943,4.9,166
113947,7.3,4040
113951,6.3,15
113952,6.2,770
113957,5.9,59679
113961,5.6,128
113964,4.3,166
113965,5.2,6272
113967,6.7,2821
113968,6.2,45
113969,7.3,6
113970,5.6,21
113971,7.4,2976
113972,6.3,38558
113973,7.2,662
113975,6.2,6
113976,5.5,37
113980,6.3,25
113981,4.3,572
113982,5.3,1041
113986,5.5,34802
113987,7.1,28430
113988,7.0,15
113989,3.7,52
113991,5.6,295
113992,6.9,778
113993,7.9,9
113996,5.8,17
113997,6.3,141
114000,5.0,20
114001,7.7,40
114003,4.4,240
114004,4.9,390
114005,6.4,378
114007,6.9,468
114008,5.8,366
114009,6.2,254
114010,6.9,12
114011,6.8,26691
114013,7.3,28
114014,5.9,37
114015,7.2,450
114016,4.4,188
114019,6.6,380
114020,5.4,543
114021,6.4,96
114024,4.2,160
114025,4.2,45
114027,2.8,5
114029,5.5,17
114031,4.2,1523
114033,7.2,187
114039,7.0,472
114040,5.6,155
114041,5.2,216
114042,3.7,128
114043,7.0,20
114047,5.1,212
114048,5.1,8394
114050,5.7,62
114054,7.1,413
114055,7.5,3760
114057,6.9,8934
114060,7.1,71
114062,6.1,11
114068,4.5,163
114069,6.6,117932
114070,4.0,1519
114071,4.6,166
114072,6.6,28
114074,7.1,233
114075,5.8,138
114076,6.2,150
114078,6.3,587
114079,4.8,184
114080,5.2,116
114081,5.4,237
114082,4.3,7
114083,5.8,24
114084,6.5,2271
114085,5.3,29
114086,6.5,5402
114087,6.0,87
114088,6.2,12
114089,6.1,251
114091,7.2,43
114092,6.6,780
114093,7.4,143
114095,6.6,4465
114096,6.9,530
114099,5.9,3511
114102,6.5,24
114103,7.0,49
114108,5.6,4530
114110,6.7,91
114111,3.9,259
114112,6.4,818
114113,6.0,2086
114114,5.3,260
114115,6.9,872
114118,5.9,130
114119,6.8,400
114121,4.7,228
114122,6.7,563
114125,3.5,175
114126,6.4,8183
114129,6.6,1055
114131,5.7,797
114133,5.9,17
114134,6.7,12242
114142,4.6,383
114146,6.5,178
114147,6.5,62
114148,6.7,167247
114149,3.8,337
114150,4.3,13
114151,4.5,5417
114152,6.1,41
114153,5.0,50
114159,8.1,7
114166,4.4,14
114168,6.6,28197
114169,4.8,58
114170,4.6,255
114174,5.1,59
114175,4.0,203
114176,8.8,80
114178,6.7,148
114189,7.2,36
114193,4.7,849
114194,6.5,28683
114196,4.1,1028
114198,6.1,126
114200,5.8,26
114201,5.4,7
114203,4.3,34
114204,7.1,754
114206,7.5,56
114207,6.7,68
114210,5.3,964
114212,6.7,1302
114214,6.4,84159
114216,4.7,375
114217,7.8,28
114218,2.3,21
114219,5.6,118
114222,4.4,138
114223,3.5,84
114224,5.7,589
114225,4.2,76
114226,3.6,288
114227,5.0,210
114228,4.3,311
114230,5.3,714
114231,5.4,3589
114232,4.2,70
114233,3.1,17
114234,7.5,9056
114236,7.1,99
114238,5.5,61
114240,5.8,284
114241,5.3,419
114243,6.9,666
114244,5.5,266
114245,5.7,34
114246,2.7,180
114249,5.4,22
114251,4.5,20
114255,8.2,33
114261,7.6,52
114264,7.2,21
114265,6.1,7
114266,7.3,1609
114267,4.7,305
114272,6.6,8801
114275,4.5,25
114277,5.9,106
114278,5.4,42
114279,7.4,13606
114280,6.8,22
114283,7.0,60
114285,6.4,9
114287,6.9,40082
114290,5.7,49
114293,5.0,100
114294,6.4,210
114295,7.3,19
114296,6.4,1712
114300,7.1,40
114301,8.4,5
114303,5.5,1754
114304,5.1,26
114305,6.1,213
114306,4.5,2194
114307,6.3,373
114310,6.8,524
114311,4.3,9
114312,7.3,472
114313,6.9,108
114316,4.2,70
114317,6.0,4259
114318,6.8,12
114319,6.3,36179
114320,5.6,9
114321,4.1,131
114323,7.2,13113
114325,7.2,22
114328,4.7,20
114329,7.7,1689
114332,6.6,92
114333,4.5,6
114334,3.5,168
114337,3.5,11
114339,4.3,299
114340,4.9,176
114341,5.0,19
114345,5.3,14239
114346,6.2,16
114347,6.2,9
114348,7.5,42
114349,5.2,130
114354,7.0,1516
114358,5.0,13
114364,6.2,185
114366,4.2,274
114367,6.4,24786
114368,7.0,847
114369,8.6,1412643
114371,5.4,1208
114374,6.9,578
114375,3.2,133
114381,6.5,64
114383,6.4,21
114385,6.6,19
114386,4.8,721
114387,7.4,537
114388,7.6,100273
114390,4.9,26
114394,4.0,586
114397,5.0,451
114403,4.2,96
114412,6.7,58
114413,6.6,132
114420,5.3,288
114423,6.5,8
114424,6.0,253
114425,6.0,50
114426,6.8,156
114427,7.2,138
114429,7.0,1616
114431,5.1,114
114432,5.1,1967
114433,4.8,559
114435,6.8,324
114436,4.9,61445
114437,6.1,3915
114439,4.6,31
114440,7.1,362
114443,5.9,1123
114445,7.5,71
114447,4.3,128
114448,4.7,205
114452,6.3,72
114455,4.6,177
114457,4.7,134
114460,8.3,16
114461,6.7,159
114462,3.6,323
114464,4.9,223
114465,3.9,1159
114466,5.0,742
114468,5.4,8
114472,5.2,47
114474,7.0,1429
114477,7.1,82
114478,7.4,32721
114480,5.0,63
114483,6.3,101
114485,6.3,234
114486,8.1,29
114489,4.3,1064
114492,6.7,39
114493,5.8,12
114494,7.1,613
114495,5.2,94
114496,5.7,12530
114497,6.0,65
114500,7.2,152
114502,6.4,170
114503,4.4,65
114508,5.8,73252
114510,6.1,133
114512,7.8,472
114513,5.5,6
114520,5.5,10
114523,6.3,709
114524,6.8,17
114525,6.8,28
114528,3.2,24
114533,4.1,333
114534,6.6,711
114536,4.8,902
114538,7.4,81
114546,6.4,8
114550,6.8,1532
114551,5.7,51
114552,5.0,71
114554,3.4,174
114555,5.0,56
114556,4.9,161
114557,6.1,8
114558,7.2,66314
114563,7.3,7994
114564,4.0,196
114568,4.7,230
114571,5.2,2628
114572,3.8,49
114574,6.8,61
114576,5.8,31787
114577,5.8,600
114578,7.6,7
114581,4.9,101
114582,5.5,239
114584,3.3,6
114587,5.7,93
114589,6.1,95
114592,5.9,480
114594,7.1,21658
114596,5.9,47
114597,6.9,112
114603,5.4,11
114607,4.6,29
114608,6.7,21131
114609,6.4,6850
114612,7.2,369
114614,5.4,29892
114615,6.6,368
114616,5.1,146
114618,7.7,73
114619,4.9,58
114622,4.9,1137
114623,5.3,1271
114626,7.2,1354
114640,8.2,5
114641,6.2,63
114642,7.0,26
114644,6.1,18
114645,7.1,66
114646,7.5,21
114648,4.4,473
114649,3.9,269
114651,7.4,1603
114658,2.4,4029
114660,6.8,25824
114663,6.1,2771
114664,8.3,25
114666,5.0,1076
114667,6.2,68
114669,7.1,696
114671,7.6,10207
114673,4.2,5
114674,8.4,13
114676,3.6,372
114678,8.5,19
114681,6.8,43037
114682,6.6,28092
114683,3.1,844
114687,6.2,484
114688,6.1,98
114689,6.7,145
114690,7.1,2967
114693,3.1,98
114694,7.1,75333
114695,5.0,50
114697,4.2,3117
114701,5.5,118
114702,6.6,13113
114704,7.5,2036
114705,6.8,5
114709,8.3,869836
114713,5.8,13
114718,6.6,36
114722,6.8,28
114726,4.8,2426
114727,5.3,137
114730,3.9,86
114732,7.2,6069
114733,6.1,5694
114737,5.1,227
114743,4.2,216
114746,8.0,570868
114747,6.2,27
114748,6.5,11
114749,5.0,35
114751,5.3,131
114752,3.6,368
114753,6.2,3220
114756,6.6,9
114758,6.2,28
114763,5.2,5
114766,6.0,183
114768,6.6,10
114769,6.0,21
114772,6.5,8
114774,8.4,518
114775,6.5,670
114780,5.1,217
114781,5.5,43256
114782,4.9,17
114783,5.4,225
114784,4.8,240
114787,8.1,54450
114788,6.1,3123
114790,6.3,1166
114794,7.3,404
114798,6.7,2953
114802,7.0,71
114805,6.5,1042
114806,6.8,37
114808,7.4,4764
114809,7.3,14
114812,7.2,574
114814,8.5,974539
114818,4.6,23
114819,7.4,68
114820,4.4,613
114824,3.2,185
114825,4.6,21339
114829,5.9,921
114835,6.1,32
114840,6.5,69
114842,7.0,6
114844,6.6,2194
114846,6.2,429
114851,5.3,554
114852,5.7,28337
114853,3.9,16
114854,6.2,98
114857,5.6,27591
114859,5.9,21
114861,5.2,112
114862,5.8,58
114863,7.6,6127
114864,7.2,515
114865,7.5,27
114866,6.3,207
114872,4.6,556
114876,7.3,6
114877,6.4,32
114878,6.2,20
114882,5.3,17
114885,5.9,9399
114886,5.5,62
114887,6.7,31117
114888,4.8,744
114890,6.4,29
114891,6.4,87
114892,6.7,107
114894,8.0,49
114895,4.7,9
114897,7.9,48
114898,6.2,178027
114900,9.0,42
114904,6.9,112
114905,5.9,87
114906,7.4,31456
114913,7.9,18
114914,8.7,35
114916,6.5,6522
114917,6.1,2191
114918,4.1,140
114921,4.3,62
114924,6.7,90101
114925,4.2,82
114928,5.3,4575
114929,5.4,318
114934,6.0,166
114936,6.6,300
114937,6.8,568
114938,5.9,6401
114939,7.6,202
114940,3.8,59
114941,5.6,2070
114944,7.6,14
114948,6.1,219
114952,6.4,609
114955,5.4,57
114957,4.3,702
114961,5.5,29
114963,5.0,91
114965,6.6,63
114968,6.3,24
114970,6.1,12
114973,5.6,46
114975,7.0,11
114978,6.6,50
114980,7.9,18
114987,5.6,30
114988,5.5,193
114989,6.5,75
114990,5.9,86
114991,6.5,323
114992,4.4,9
114994,3.5,127
114995,5.2,17
114996,8.0,6171
114998,6.6,72
114999,6.1,50
115000,5.0,5
115001,6.3,39
115002,5.8,28
115003,6.5,47
115004,5.6,45
115005,7.5,3107
115006,3.5,968
115007,5.4,127
115009,4.8,320
115012,7.1,5103
115015,6.7,6
115016,6.4,740
115017,5.6,57
115018,6.9,8
115019,3.4,317
115020,4.5,13
115023,6.4,324
115024,5.5,27
115026,5.7,13
115028,6.3,155
115030,4.9,274
115033,7.1,3419
115035,7.7,6
115037,5.8,6
115038,6.9,32
115039,7.2,23
115040,7.8,1807
115042,4.9,1872
115043,4.7,55
115044,6.4,14
115045,6.8,5
115046,5.6,57
115048,5.7,19
115049,6.1,11
115050,5.6,77
115051,4.2,23
115052,5.5,27
115053,5.6,152
115054,3.5,13
115056,6.6,43
115057,7.3,60
115059,7.2,250
115061,5.1,22
115062,4.6,171
115067,6.9,2324
115069,5.6,23
115070,7.0,79
115071,7.1,120
115073,5.1,187
115079,5.7,151
115254,8.0,40
115412,6.8,65
115431,7.3,114
115432,4.0,13
115433,5.7,99814
115434,6.2,332
115435,7.0,65
115438,6.5,18258
115440,4.9,38
115444,7.9,9
115445,5.9,11
115446,4.2,805
115447,5.6,30
115448,6.6,831
115453,3.6,25
115454,6.0,26
115459,4.9,23
115460,6.0,9
115461,5.8,40
115462,6.8,127
115463,7.7,42
115466,6.9,520
115468,5.7,110
115471,3.9,3304
115472,5.2,5269
115475,5.1,62
115476,5.7,81
115477,6.9,94
115478,6.0,571
115479,7.1,1189
115481,7.2,56
115483,7.2,6
115484,6.1,652
115485,6.2,221
115486,8.1,55
115487,6.8,4339
115488,6.0,8
115493,5.7,5061
115494,6.2,68
115495,6.1,7516
115497,5.8,80
115500,3.4,217
115506,2.5,528
115507,4.2,17
115509,5.5,5454
115511,6.0,141
115512,2.8,22
115515,3.2,6
115516,5.1,70
115519,6.0,94
115522,4.3,203
115523,3.1,20
115524,5.3,124
115525,6.8,10
115526,5.6,113
115529,6.1,99
115530,5.8,3437
115531,5.2,596
115536,6.5,1560
115537,7.8,119
115538,6.9,35
115541,4.6,22
115544,1.7,232
115549,5.7,145
115553,6.8,94
115556,7.0,87
115558,6.0,39
115559,6.7,21
115561,7.4,13491
115563,2.8,577
115564,6.9,709
115565,6.2,26
115567,5.3,657
115568,4.3,1555
115569,6.3,141
115571,6.3,32021
115572,7.9,22
115575,7.5,102
115577,8.0,1587
115580,6.1,7408
115581,6.0,12
115582,5.5,53
115583,3.5,28
115584,5.0,398
115585,7.0,31
115587,4.2,743
115588,6.5,86
115591,6.0,738
115597,5.8,112
115598,6.5,55
115600,6.9,611
115604,2.8,184
115610,5.9,5838
115614,4.7,18
115615,6.9,304
115616,2.7,107
115618,4.8,316
115620,4.5,58
115622,5.7,44
115624,3.3,24797
115625,6.1,370
115627,6.2,75
115628,7.3,26
115630,5.2,18
115632,6.9,19321
115638,6.7,1218
115639,7.1,31014
115640,7.5,22390
115641,6.8,50850
115644,6.1,7790
115645,6.1,8084
115647,4.2,798
115649,6.4,97
115650,7.3,4145
115651,6.5,25
115653,7.2,39
115654,5.5,72
115655,6.9,261
115658,7.2,3327
115663,5.3,14
115665,6.7,1072
115668,4.3,28
115669,7.7,3072
115671,3.0,106
115675,5.3,693
115676,4.7,4470
115678,7.3,17479
115679,7.8,5
115680,5.1,271
115682,3.5,57
115683,4.5,25765
115684,4.8,181
115685,7.1,78671
115686,6.5,25
115687,6.2,31
115688,7.7,15
115693,6.1,10989
115696,3.9,688
115697,6.3,36121
115698,5.7,92
115701,4.4,1370
115702,6.7,206
115706,8.2,10
115709,3.0,157
115710,6.0,9076
115711,5.1,273
115715,4.6,125
115716,8.2,411
115717,6.4,13
115721,6.7,238
115722,6.5,622
115723,4.4,141
115724,5.2,56
115725,5.4,6123
115726,6.8,171
115727,4.0,202
115728,6.5,18
115730,5.6,336
115732,5.2,86
115734,7.0,68832
115735,6.8,323
115736,7.3,49820
115738,7.2,5286
115740,7.2,94
115741,5.7,397
115742,5.0,3404
115744,7.1,18421
115747,4.7,116
115751,7.8,61453
115754,5.5,135
115755,7.1,304
115756,6.1,316
115759,6.1,89751
115760,6.3,652
115762,6.4,240
115766,4.8,578
115768,6.3,21
115769,6.9,17
115770,6.1,566
115771,3.4,234
115772,6.7,669
115773,7.0,440
115775,4.0,215
115781,6.5,7730
115783,5.8,34826
115784,7.1,75
115789,6.0,7
115792,8.1,23
115793,6.1,316
115794,4.6,1222
115798,6.1,150772
115799,5.3,64
115801,5.4,206
115805,8.3,56
115807,5.5,26
115808,5.9,33
115810,6.6,18
115811,5.1,76
115813,5.9,3665
115814,5.6,286
115818,5.2,429
115819,7.1,11601
115822,7.2,1878
115823,6.6,283
115830,7.3,62
115831,7.7,38
115832,6.8,2983
115834,3.2,1691
115835,7.5,15
115836,5.0,4453
115837,6.2,1465
115838,5.4,8
115842,7.7,45
115843,8.0,50
115844,6.6,21
115845,7.5,32
115847,6.5,1148
115849,5.4,409
115850,5.1,694
115851,5.3,9464
115852,5.3,95
115853,5.5,19
115854,6.4,15
115855,7.0,148
115856,6.8,3166
115857,5.7,47420
115858,4.5,184
115859,7.4,32
115861,6.9,254
115862,6.0,12497
115864,4.0,258
115865,5.8,330
115866,4.8,28
115870,7.3,55
115877,7.4,27
115879,6.3,6
115880,5.2,190
115881,7.3,10
115886,6.3,2230
115887,4.9,111
115888,6.5,77
115895,6.9,574
115896,7.7,7
115897,5.8,43
115898,4.4,14
115899,6.8,3394
115900,6.6,235
115901,7.6,12
115905,8.2,51
115906,7.0,7206
115907,6.2,19382
115909,7.0,644
115912,7.9,18
115913,5.9,40
115916,6.6,386
115919,6.5,42
115920,6.9,168
115923,7.2,48
115925,6.3,153
115926,5.6,241
115927,5.5,1532
115929,6.7,310
115930,6.7,158
115931,6.7,252
115932,7.4,21
115934,6.9,43
115937,7.7,12
115938,6.5,42
115940,7.6,6304
115943,6.5,84
115944,7.0,95
115945,4.6,148
115946,5.0,199
115949,5.3,40
115950,6.8,1267
115951,6.6,1794
115953,4.1,249
115955,5.4,12
115956,6.6,49563
115960,4.2,187
115961,5.7,171
115963,6.4,75771
115964,6.4,51061
115968,3.4,5
115970,6.7,203
115971,5.8,6
115973,6.9,152
115976,4.4,738
115977,3.7,82
115978,6.5,25
115981,5.7,135
115983,6.2,6
115984,6.1,7
115986,4.7,18974
115988,6.8,34765
115991,6.1,100
115992,6.0,129
115994,5.9,4857
115996,6.6,276
115999,6.6,114
116000,5.5,24282
116001,6.3,208
116002,7.2,72
116003,4.7,657
116005,6.7,840
116006,6.2,40
116012,3.8,81
116014,7.0,3456
116015,6.8,720
116016,4.5,739
116017,6.5,44
116022,6.2,64
116023,7.6,25
116024,5.5,477
116026,4.0,549
116030,3.4,640
116031,4.6,155
116032,2.8,398
116035,4.8,278
116036,6.5,1643
116038,5.6,133
116039,3.6,990
116040,5.9,65710
116041,6.9,4502
116046,4.7,263
116047,6.4,253
116048,5.2,235
116050,4.8,144
116052,5.4,81
116054,5.6,7
116055,3.8,383
116059,5.5,3584
116063,6.6,76
116064,5.2,127
116068,5.8,24
116069,5.2,473
116070,5.5,661
116071,3.6,10
116074,4.9,127
116075,5.3,8249
116081,7.1,474
116084,6.0,181
116085,6.0,100
116086,6.8,307
116088,5.7,73
116089,6.0,21
116091,2.7,249
116092,6.1,23
116094,6.8,9
116095,5.5,13242
116097,4.6,58
116098,5.5,27
116101,4.4,5
116102,7.0,1847
116106,3.2,214
116108,6.0,60
116111,5.4,238
116112,7.2,13
116114,5.3,10
116116,7.2,987
116119,6.8,43
116121,5.9,48
116124,6.5,25
116125,6.4,32
116126,6.6,47352
116130,6.2,20776
116134,5.9,7
116135,5.5,174
116136,6.5,90151
116138,5.4,1326
116141,6.1,2587
116142,4.3,196
116145,6.3,71
116146,5.0,128
116147,6.8,5374
116148,6.1,66
116149,4.7,184
116151,5.4,11786
116153,4.0,623
116154,5.9,92
116155,5.4,65
116156,6.0,13
116157,6.3,6
116158,4.2,21
116160,5.2,114
116163,6.5,3508
116164,6.8,1386
116165,2.7,8079
116167,6.2,441
116168,5.2,9170
116169,5.7,372
116170,5.9,286
116178,5.7,273
116179,6.7,18
116181,6.5,93
116182,4.5,192
116184,5.5,31
116185,6.1,49
116188,5.0,56
116190,5.4,108
116191,6.6,35397
116192,6.3,321
116193,6.2,316
116195,6.4,66
116198,5.9,131
116199,5.0,22
116202,5.1,17
116207,8.5,27
116208,6.6,100
116209,7.4,176228
116212,6.2,428
116213,6.1,102347
116221,5.4,92
116222,5.8,127
116223,7.5,29
116225,5.8,68785
116226,3.8,16
116228,5.2,139
116229,5.0,38
116231,8.2,62514
116234,6.8,12
116238,6.6,430
116239,6.3,24
116240,5.9,4162
116242,6.7,34951
116243,6.5,53
116245,5.9,183
116246,4.7,87
116247,5.6,3231
116249,8.8,8
116250,6.3,33708
116253,6.4,49979
116254,7.0,14
116257,4.3,536
116259,6.2,16841
116260,6.2,13264
116261,7.2,1128
116269,5.8,1938
116271,5.2,383
116274,7.2,1223
116275,7.0,3169
116276,6.0,29
116277,5.9,45680
116279,5.4,1040
116280,4.9,712
116281,4.6,342
116282,8.1,604788
116283,7.4,81
116284,3.9,264
116285,7.5,6
116286,8.7,28
116287,6.3,40442
116288,6.3,175
116289,5.4,10435
116290,4.0,24
116292,4.9,16
116293,5.4,2290
116294,5.0,911
116295,6.8,1745
116296,6.7,845
116297,6.6,115
116298,6.1,760
116300,7.3,522
116306,5.6,271
116307,6.6,39
116308,7.2,5646
116310,7.2,44
116311,5.3,10086
116312,5.9,245
116313,6.4,42656
116315,6.5,197
116317,6.8,74
116320,5.4,8444
116322,5.3,10072
116324,6.7,17517
116325,7.0,256
116329,6.8,23284
116330,5.1,268
116331,7.1,167
116332,4.8,450
116334,6.3,921
116338,4.3,122
116341,3.7,2424
116343,6.7,47
116346,5.7,163
116347,5.8,36
116349,4.8,8
116350,6.5,153
116352,5.2,173
116353,6.2,8490
116354,7.1,7
116355,3.9,39
116356,5.3,375
116357,6.3,107
116360,8.3,319
116361,6.8,26017
116365,7.1,80934
116367,7.2,282569
116368,6.6,92
116369,6.8,28
116371,3.8,525
116377,6.6,23
116378,6.6,8147
116379,5.8,345
116383,6.1,42
116384,6.9,2981
116385,6.2,8
116386,6.8,93
116387,7.1,197
116390,7.2,2098
116391,6.3,215
116400,5.7,19
116402,8.4,5
116403,7.1,17
116404,6.7,5074
116405,4.7,1199
116407,7.4,3143
116408,5.6,12
116409,6.9,55621
116410,6.7,10003
116413,4.0,64
116414,5.1,5829
116415,7.0,43
116417,7.8,28
116418,6.2,717
116420,4.0,200
116421,5.4,18579
116422,5.5,3315
116426,7.3,8069
116431,5.5,85
116432,4.0,83
116433,5.4,5
116435,7.4,5
116436,6.2,384
116439,6.3,485
116442,6.7,3539
116444,7.5,19
116445,5.8,918
116446,5.7,1026
116447,6.8,2069
116448,5.5,8341
116449,5.8,397
116453,6.7,22
116455,6.7,922
116456,7.1,1502
116457,4.2,131
116458,7.4,10
116460,3.6,35
116461,7.2,72
116462,6.5,445
116463,5.1,15
116464,5.2,6
116465,6.2,542
116466,6.0,57
116467,1.9,34
116468,7.0,184
116475,6.6,11
116477,7.7,35654
116480,7.1,1443
116481,7.6,1745
116482,7.3,42
116483,7.0,193520
116485,5.3,50
116486,7.0,82
116487,4.9,8
116488,7.3,2552
116489,4.7,77
116490,5.5,24
116492,5.4,281
116493,5.9,9538
116494,5.2,106
116501,6.1,46
116502,6.0,7280
116503,5.3,1466
116504,8.2,29
116506,4.8,3275
116508,5.8,4975
116511,6.9,224
116514,5.2,18979
116515,6.5,206
116516,4.9,863
116520,4.3,552
116529,7.0,180
116530,7.3,10
116531,5.6,12559
116534,7.0,365
116535,5.1,79
116536,7.1,15
116538,5.5,452
116539,7.0,25
116542,7.4,10
116547,6.2,114
116552,6.0,13557
116554,6.5,303
116555,6.0,660
116557,2.6,924
116558,7.5,58
116559,4.1,47
116563,6.7,104
116564,3.8,135
116565,6.1,616
116566,5.5,40
116571,5.8,7932
116572,4.8,5
116573,4.3,330
116575,5.5,107
116576,7.1,162
116577,6.7,465
116581,7.5,8877
116583,6.9,139362
116584,3.6,158
116587,5.9,1185
116588,4.8,65
116589,7.6,2381
116590,5.7,201
116592,5.5,2620
116593,8.5,19
116594,6.6,6322
116596,6.5,35
116598,4.0,21
116599,3.0,5
116601,6.5,1538
116604,6.5,810
116606,4.9,3777
116609,6.3,25
116610,8.8,10
116611,4.6,267
116612,6.9,279
116616,4.4,130
116617,3.6,106
116618,6.8,39
116621,6.0,8087
116628,6.3,53
116629,7.0,521891
116630,8.1,10328
116631,6.3,778
116635,6.2,1693
116636,8.1,12
116637,5.6,11
116643,6.2,697
116646,4.7,639
116648,5.1,313
116649,7.2,25
116650,7.0,5151
116651,6.0,290
116653,6.9,14
116654,4.6,30747
116655,6.6,20
116656,6.6,24
116661,6.1,1573
116662,6.4,99
116663,6.3,14
116664,7.8,25
116669,5.8,55506
116670,6.2,22
116672,5.9,635
116675,5.4,676
116676,6.0,3904
116681,5.6,1013
116683,6.7,59321
116684,6.8,9008
116685,5.7,24
116686,7.7,6
116687,7.0,57
116690,5.6,2045
116692,7.4,4061
116693,7.9,102
116695,7.3,239551
116696,6.8,1388
116702,7.3,35
116703,5.3,137
116704,6.6,18945
116705,5.6,89681
116706,7.4,52
116707,5.5,12460
116708,6.1,307
116709,5.5,58
116711,8.1,153
116713,5.2,24
116714,6.4,1630
116715,3.3,38
116717,7.0,394
116720,7.0,178
116722,6.9,9839
116723,4.0,216
116725,5.9,372
116726,3.9,219
116727,3.6,143
116728,5.3,674
116729,7.0,1786
116730,5.5,28
116731,5.7,16943
116732,6.6,115
116736,7.1,7655
116737,4.4,143
116738,5.8,24
116739,7.8,2488
116741,5.9,584
116742,6.0,108
116743,6.1,9827
116744,7.0,83
116745,6.4,4309
116746,6.8,136
116747,6.8,633
116748,4.5,228
116749,7.4,93
116751,5.6,126
116752,7.7,6805
116753,8.1,46
116754,7.5,4144
116756,3.0,22866
116758,6.0,11
116759,7.3,69
116762,5.2,1556
116763,7.5,2621
116764,6.9,54
116767,7.5,5411
116768,6.9,8119
116769,3.4,733
116770,4.8,1109
116771,2.1,470
116772,4.4,234
116775,5.2,21
116777,6.1,36
116778,6.9,76114
116779,7.0,269
116780,5.8,60
116783,6.4,3512
116784,4.1,54
116785,7.0,207
116786,6.9,60
116787,5.8,16
116789,6.2,27
116790,7.8,14403
116791,5.3,2839
116792,6.0,7
116793,8.9,18
116794,6.9,117
116796,6.1,137
116798,6.8,130
116799,6.7,43
116803,3.9,15
116804,7.5,459
116805,7.0,24
116813,4.5,6
116814,5.0,224
116816,6.3,15
116819,6.7,15
116820,6.1,144
116821,5.5,29
116823,5.7,6744
116826,4.1,21
116827,5.7,3884
116828,5.5,1688
116830,6.4,52752
116832,4.6,33
116833,6.1,1736
116834,5.9,440
116839,2.5,8870
116841,5.0,91
116842,6.9,32
116843,7.4,18
116844,7.0,436
116845,5.7,1417
116846,6.3,55
116848,4.7,267
116851,7.6,3314
116852,7.6,3988
116854,6.5,46
116857,7.4,45
116859,7.5,157
116860,8.7,14371
116866,7.1,701
116867,6.4,130
116869,4.8,96
116875,6.9,64
116877,7.3,39
116882,7.3,2591
116883,4.6,1451
116886,7.1,256
116887,5.7,104
116889,5.2,55
116890,4.9,302
116897,3.9,1514
116898,5.1,477
116902,6.8,44
116904,7.6,23
116905,7.4,27657
116908,6.8,71946
116911,6.5,15
116912,6.4,25
116913,7.3,7814
116914,4.4,93
116915,5.8,112
116916,4.2,126
116919,4.9,21
116922,7.6,128472
116928,5.1,1149
116930,6.9,1397
116931,6.3,1883
116932,6.2,608
116933,5.9,89
